name,link,price,review_count,review_percentage,game_tags,Review_Category
Apollo 11 VR HD,https://store.steampowered.com/app/953840/Apollo_11_VR_HD/?snr=1_7_7_230_150_453,19.68,245,79,"['Simulation', 'Adventure', 'VR', 'Space']",0-250
Xenus 2. White gold.,https://store.steampowered.com/app/546230/Xenus_2_White_gold/?snr=1_7_7_230_150_453,14.99,212,77,"['Action', 'Open World', 'FPS', 'First-Person', 'Shooter', 'RPG', 'Atmospheric', 'Singleplayer', 'Choices Matter', 'Exploration', 'Naval', 'Choose Your Own Adventure', 'Military']",0-250
Gacha Fever,https://store.steampowered.com/app/2673310/Gacha_Fever/?snr=1_7_7_230_150_453,2.49,39,100,"['Early Access', 'Arena Shooter', 'Roguelite', 'Top-Down Shooter', 'Cute', 'Survival', 'PvE', 'Bullet Hell', 'Shooter', 'Arcade', 'RPG', '2D', 'Top-Down', 'Controller', 'Action Roguelike', 'Action', 'Hack and Slash', 'Casual', 'Anime', 'Singleplayer']",0-250
VITATIO 2,https://store.steampowered.com/app/586380/VITATIO_2/?snr=1_7_7_230_150_453,0.9,73,83,"['Casual', 'Indie', 'Adventure', 'Puzzle']",0-250
Cat Search in Feudal Japan,https://store.steampowered.com/app/2733920/Cat_Search_in_Feudal_Japan/?snr=1_7_7_230_150_453,0.89,38,97,"['Cats', 'Casual', 'Hidden Object', 'Puzzle', 'Wholesome', 'Cozy', 'Hand-drawn', 'Point & Click', 'Singleplayer', 'Cute', 'Relaxing', 'Indie', 'Linear', 'Free to Play', 'Cartoony', 'Creature Collector']",0-250
The Myth Seekers 2: The Sunken City,https://store.steampowered.com/app/1055310/The_Myth_Seekers_2_The_Sunken_City/?snr=1_7_7_230_150_453,7.99,66,77,"['Adventure', 'Casual', 'Hidden Object', 'Female Protagonist', 'Story Rich', 'Fantasy', 'Mystery', '2D', 'Atmospheric', 'Indie']",0-250
Cow Girls 3 Stories,https://store.steampowered.com/app/2443550/Cow_Girls_3_Stories/?snr=1_7_7_230_150_453,0.99,21,85,"['JRPG', 'Sexual Content', 'Agriculture', 'Farming Sim', 'Visual Novel', 'Mature', 'NSFW', 'Nudity', 'Story Rich', 'Anime', 'Hentai', 'Singleplayer', 'Text-Based', 'Comedy', 'Hand-drawn', 'FMV', 'Romance', 'Cute', 'Idler', 'Casual']",0-250
Civil War: Battle of Petersburg,https://store.steampowered.com/app/584800/Civil_War_Battle_of_Petersburg/?snr=1_7_7_230_150_453,0.89,206,81,"['Strategy', 'Wargame', 'America', 'War', 'Hex Grid', 'Historical', 'Local Co-Op', 'Turn-Based', 'Turn-Based Combat', 'Turn-Based Strategy', 'Tactical', 'Board Game', 'Grand Strategy', 'Turn-Based Tactics', 'Minimalist', '2D', 'Hand-drawn', 'Naval', 'PvP', 'Multiplayer']",0-250
Cat Search in Feudal Japan,https://store.steampowered.com/app/2733920/Cat_Search_in_Feudal_Japan/?snr=1_7_7_230_150_454,0.89,38,97,"['Cats', 'Casual', 'Hidden Object', 'Puzzle', 'Wholesome', 'Cozy', 'Hand-drawn', 'Point & Click', 'Singleplayer', 'Cute', 'Relaxing', 'Indie', 'Linear', 'Free to Play', 'Cartoony', 'Creature Collector']",0-250
The Myth Seekers 2: The Sunken City,https://store.steampowered.com/app/1055310/The_Myth_Seekers_2_The_Sunken_City/?snr=1_7_7_230_150_454,7.99,66,77,"['Adventure', 'Casual', 'Hidden Object', 'Female Protagonist', 'Story Rich', 'Fantasy', 'Mystery', '2D', 'Atmospheric', 'Indie']",0-250
Civil War: Battle of Petersburg,https://store.steampowered.com/app/584800/Civil_War_Battle_of_Petersburg/?snr=1_7_7_230_150_454,0.89,206,81,"['Strategy', 'Wargame', 'America', 'War', 'Hex Grid', 'Historical', 'Local Co-Op', 'Turn-Based', 'Turn-Based Combat', 'Turn-Based Strategy', 'Tactical', 'Board Game', 'Grand Strategy', 'Turn-Based Tactics', 'Minimalist', '2D', 'Hand-drawn', 'Naval', 'PvP', 'Multiplayer']",0-250
Companion,https://store.steampowered.com/app/545340/Companion/?snr=1_7_7_230_150_454,5.79,89,89,"['Sexual Content', 'Adventure', 'Casual', 'Story Rich', 'Visual Novel', 'Anime']",0-250
American Patriots: Boston Tea Party,https://store.steampowered.com/app/705750/American_Patriots_Boston_Tea_Party/?snr=1_7_7_230_150_454,0.89,82,86,"['America', 'Board Game', 'War', 'Historical', 'Strategy', 'Wargame', 'Local Multiplayer', 'Turn-Based', '2D', 'Turn-Based Strategy', 'Turn-Based Tactics', 'Military', 'Turn-Based Combat', 'Politics', 'Hex Grid', 'Singleplayer', 'PvP', 'Local Co-Op', 'Hand-drawn', 'Minimalist']",0-250
Cabin of Shadows - Dueling Impostors-,https://store.steampowered.com/app/2138100/Cabin_of_Shadows__Dueling_Impostors/?snr=1_7_7_230_150_454,3.99,44,75,"['Strategy', 'Board Game', 'Real Time Tactics', '3D', 'Survival Horror', 'PvP', 'Multiplayer', 'Indie', 'Casual', 'Word Game', 'Dark Fantasy', 'Medieval']",0-250
Aladdin - Hidden Objects Game,https://store.steampowered.com/app/1258480/Aladdin__Hidden_Objects_Game/?snr=1_7_7_230_150_454,4.99,45,84,"['Casual', 'Adventure', 'Indie', 'Hidden Object', 'Puzzle', 'Point & Click', 'Addictive', 'Atmospheric', 'Singleplayer', 'Family Friendly', 'Relaxing', 'Competitive', 'Colorful', 'Replay Value', 'Classic']",0-250
LET ME OUT,https://store.steampowered.com/app/2130550/LET_ME_OUT/?snr=1_7_7_230_150_454,1.0,20,85,"['Adventure', 'Indie', 'Action', 'Survival Horror', 'Minimalist', 'First-Person', 'Horror', 'Psychological Horror', 'Story Rich', 'Atmospheric', 'Singleplayer', '3D', 'Dark', 'Mystery', 'Multiple Endings', 'Stylized', 'Action-Adventure', 'Exploration']",0-250
The Last Crown: Midnight Horror,https://store.steampowered.com/app/291770/The_Last_Crown_Midnight_Horror/?snr=1_7_7_230_150_454,2.99,122,81,"['Adventure', 'Horror', 'Indie', 'Psychological Horror', 'Point & Click']",0-250
Extreme Forklifting 2,https://store.steampowered.com/app/498570/Extreme_Forklifting_2/?snr=1_7_7_230_150_454,1.99,135,86,"['Automobile Sim', 'Simulation', 'Racing']",0-250
Settlemoon,https://store.steampowered.com/app/2443780/Settlemoon/?snr=1_7_7_230_150_454,7.99,170,90,"['Casual', 'Simulation', 'City Builder', 'Idler', '2D', 'Colorful', 'Minimalist', 'Pixel Graphics', 'Atmospheric', 'Building', 'Fantasy', 'Magic', 'Game Development', 'Management', 'Medieval', 'Retro', 'Base Building', 'Controller', 'Linear', 'Resource Management']",0-250
Swords & Bones,https://store.steampowered.com/app/1534700/Swords__Bones/?snr=1_7_7_230_150_454,4.99,50,96,"['Action', 'Adventure', 'RPG', 'Indie', 'Retro', 'Platformer', 'Pixel Graphics', '2D', 'Arcade', 'Singleplayer']",0-250
Righty Tighty XL,https://store.steampowered.com/app/843430/Righty_Tighty_XL/?snr=1_7_7_230_150_454,0.89,134,94,"['Casual', 'Action', 'Indie', 'Singleplayer', 'Replay Value', 'Score Attack', 'Family Friendly', 'Great Soundtrack', 'Arcade', '2D', 'Retro', 'Difficult', 'Minimalist', 'Touch-Friendly', 'Controller', 'Mouse only', 'Addictive', 'Short', 'Classic', 'Fast-Paced']",0-250
Nancy Drew®: The Haunted Carousel,https://store.steampowered.com/app/31820/Nancy_Drew_The_Haunted_Carousel/?snr=1_7_7_230_150_454,6.99,184,92,"['Adventure', 'Point & Click', 'Puzzle', 'Female Protagonist', 'Detective', 'Great Soundtrack', 'Classic', 'Mouse only', 'Funny', 'Retro', 'Drama', '2.5D', 'Story Rich', 'Exploration', 'Casual', 'Atmospheric', '2D', 'Family Friendly', 'Based On A Novel', 'Singleplayer']",0-250
Frederic: Resurrection of Music Director's Cut,https://store.steampowered.com/app/453100/Frederic_Resurrection_of_Music_Directors_Cut/?snr=1_7_7_230_150_454,5.99,230,82,"['Indie', 'Action', 'Casual', 'Great Soundtrack', 'Music', 'Rhythm', 'Comedy', 'Multiplayer']",0-250
Death Ray Manta SE,https://store.steampowered.com/app/338760/Death_Ray_Manta_SE/?snr=1_7_7_230_150_454,4.99,64,89,"['Action', 'Indie', 'Twin Stick Shooter', ""Shoot 'Em Up"", 'Colorful', 'Arcade', 'Singleplayer', 'Arena Shooter', 'Family Friendly', '2D', 'Great Soundtrack']",0-250
Town of Machine,https://store.steampowered.com/app/1211180/Town_of_Machine/?snr=1_7_7_230_150_454,12.99,15,80,"['Adventure', 'Action', 'Action-Adventure', 'Shooter', 'Top-Down Shooter', 'Twin Stick Shooter', '3D', 'Cartoon', 'Cartoony', 'Colorful', 'Hand-drawn', 'Cute', 'Noir', 'Stylized', 'Cyberpunk', ""1990's"", 'Dark Humor', 'Detective', 'Dark', 'Demons']",0-250
OutWave: Retro chase,https://store.steampowered.com/app/2050310/OutWave_Retro_chase/?snr=1_7_7_230_150_455,0.89,48,87,"['Racing', 'Casual', 'Simulation', '1980s', 'Retro', 'Cyberpunk', 'Singleplayer', 'Rhythm', 'Automobile Sim', 'Arcade', 'Exploration', ""1990's"", '2.5D', '3D', 'Abstract', 'Cinematic', 'Combat Racing', 'Colorful', 'Minimalist', 'Adventure']",0-250
Baisu,https://store.steampowered.com/app/2821850/Baisu/?snr=1_7_7_230_150_455,5.79,16,93,"['Horror', 'Psychological Horror', 'Realistic', 'Atmospheric', 'Singleplayer', 'Dog', 'Story Rich', 'Detective', 'Demons', 'Hidden Object', 'Multiple Endings', 'Puzzle', 'Choices Matter', 'Casual', 'Mystery', 'Psychological', 'Dark', 'Gore', 'Indie', 'Violent']",0-250
Sweezy Gunner,https://store.steampowered.com/app/295730/Sweezy_Gunner/?snr=1_7_7_230_150_455,3.99,87,81,"['Action', 'Indie', 'Bullet Hell', 'Space', 'Shooter', ""Shoot 'Em Up""]",0-250
Lisa and the Grimoire,https://store.steampowered.com/app/1342050/Lisa_and_the_Grimoire/?snr=1_7_7_230_150_455,1.9,85,60,"['RPG', 'Adventure', 'Anime', 'Singleplayer', 'JRPG', 'Female Protagonist', 'Pixel Graphics', '2D', 'Crafting', 'Turn-Based Combat', 'Action', 'Sexual Content', 'Indie', 'Nudity', 'Hentai', 'RPGMaker', 'Mature', 'Memes']",0-250
Blade of the Netherworld,https://store.steampowered.com/app/2369950/Blade_of_the_Netherworld/?snr=1_7_7_230_150_455,6.5,110,79,"['Action', 'Action Roguelike', 'Hack and Slash', '2D', 'Indie', 'Pixel Graphics', '2D Platformer', 'Dark', 'Comedy', 'Roguelike', 'Roguelite', 'Action-Adventure', 'Platformer', 'Dark Humor', 'Adventure', 'Combat', 'Roguevania', 'Singleplayer', 'Side Scroller', ""Beat 'em up""]",0-250
Fire On Fight : Online Multiplayer Shooter,https://store.steampowered.com/app/1092050/Fire_On_Fight__Online_Multiplayer_Shooter/?snr=1_7_7_230_150_455,3.99,25,84,"['Early Access', 'Multiplayer', 'Hero Shooter', 'FPS', 'Battle Royale', 'Third-Person Shooter', 'First-Person', 'Third Person', 'Shooter', '3D Platformer', 'Wargame', 'PvP', 'Action', 'Platformer', 'Arcade', 'PvE', 'Cold War', 'Post-apocalyptic', '3D Fighter', 'Realistic']",0-250
Spikit,https://store.steampowered.com/app/509110/Spikit/?snr=1_7_7_230_150_455,0.9,189,85,"['Indie', 'Casual', 'Bullet Hell', 'Difficult']",0-250
Kill The Cute,https://store.steampowered.com/app/2294950/Kill_The_Cute/?snr=1_7_7_230_150_455,1.99,12,83,"['Cute', 'Roguelite', 'Bullet Hell', 'Top-Down Shooter', 'Dungeon Crawler', 'Roguelike', 'RPG', 'Gore', 'Action Roguelike', 'Action RPG', 'Action', 'Funny', ""Shoot 'Em Up"", 'Top-Down', 'Shooter', 'Survival', 'Colorful', 'Class-Based', 'Casual', 'Singleplayer']",0-250
EMMA The Story,https://store.steampowered.com/app/831720/EMMA_The_Story/?snr=1_7_7_230_150_455,0.99,83,90,"['Indie', 'Casual', 'Visual Novel', 'Short']",0-250
Luna's Light,https://store.steampowered.com/app/2646060/Lunas_Light/?snr=1_7_7_230_150_455,3.39,17,82,"['Metroidvania', 'Souls-like', 'Female Protagonist', 'Platformer', 'Pixel Graphics', '2D', 'Indie', 'Singleplayer', 'Archery', 'Character Customization', 'Atmospheric', 'Exploration', 'Adventure', 'Difficult', 'Cute', 'Open World', 'Narration', 'Action', 'Side Scroller', 'Controller']",0-250
Undernauts: Labyrinth of Yomi,https://store.steampowered.com/app/1570510/Undernauts_Labyrinth_of_Yomi/?snr=1_7_7_230_150_455,26.99,112,86,"['RPG', 'Dungeon Crawler', 'JRPG', '2D', 'Turn-Based Combat', 'Dark', 'Singleplayer', 'Gore', 'Violent', 'Grid-Based Movement', 'Party-Based RPG', 'First-Person']",0-250
Sword of the Necromancer,https://store.steampowered.com/app/1243890/Sword_of_the_Necromancer/?snr=1_7_7_230_150_455,14.99,233,72,"['Roguelite', 'Action RPG', 'Local Multiplayer', 'Co-op', 'Singleplayer', '2D', 'Action', 'Female Protagonist', 'LGBTQ+', 'Procedural Generation', 'RPG', 'Adventure', 'Local Co-Op', 'Fantasy', 'Dungeon Crawler', 'Indie', 'Roguelike', 'Dark Fantasy', 'Action Roguelike', 'Pixel Graphics']",0-250
Project Remedium,https://store.steampowered.com/app/475090/Project_Remedium/?snr=1_7_7_230_150_455,9.99,51,49,"['Action', 'Adventure', 'Indie', 'FPS', 'Shooter', 'First-Person', 'Singleplayer', 'Sci-fi', 'Open World', 'Atmospheric', 'Kickstarter', 'Crafting', 'Story Rich', 'Colorful', 'Action RPG', 'Action-Adventure', 'Funny', 'Retro', 'Difficult', 'Sandbox']",0-250
Save Giant Girl from monsters 2,https://store.steampowered.com/app/2830670/Save_Giant_Girl_from_monsters_2/?snr=1_7_7_230_150_455,92.99,10,100,"['Action', 'Adventure', 'Casual', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy', '4X', 'Automobile Sim', 'Board Game', 'JRPG', 'Photo Editing', 'Rhythm', 'Space Sim', 'Turn-Based Strategy', '3D Platformer', 'Action Roguelike', 'Choose Your Own Adventure', 'Clicker']",0-250
Arcade Moonlander,https://store.steampowered.com/app/727020/Arcade_Moonlander/?snr=1_7_7_230_150_455,0.99,68,98,"['Exploration', 'Flight', 'Racing', 'Real-Time', 'Arcade', '2D', 'Noir', 'Action', 'Pixel Graphics', 'Sci-fi', 'Space', 'Physics', 'Adventure', 'Futuristic', 'Retro', 'Singleplayer', 'Indie', 'Spaceships', 'Casual', 'Strategy']",0-250
Dungeon No Dungeon: Tyrant's Endgame,https://store.steampowered.com/app/2449080/Dungeon_No_Dungeon_Tyrants_Endgame/?snr=1_7_7_230_150_455,2.99,22,100,"['Strategy', 'Auto Battler', 'Match 3', 'Deckbuilding', 'Roguelite', 'Roguelike', 'Indie', '2D', 'Stylized', 'Medieval', 'Building', 'Tactical', 'Fantasy', 'War', 'Combat', 'Procedural Generation', 'Story Rich', 'Singleplayer']",0-250
Hidden Dragon: Legend,https://store.steampowered.com/app/680390/Hidden_Dragon_Legend/?snr=1_7_7_230_150_455,14.99,35,77,"['Action', 'Indie', '2.5D', 'Singleplayer']",0-250
Hop Step Sing! Shikiri Shiishiba - By My Side,https://store.steampowered.com/app/2493710/Hop_Step_Sing_Shikiri_Shiishiba__By_My_Side/?snr=1_7_7_230_150_455,6.59,18,83,"['Adventure', 'Casual', 'Simulation', '3D', 'Anime', 'Colorful', 'Cute', 'Female Protagonist', 'Singleplayer', 'VR']",0-250
Voltaire: The Vegan Vampire,https://store.steampowered.com/app/1952540/Voltaire_The_Vegan_Vampire/?snr=1_7_7_230_150_455,10.49,87,85,"['Co-op', 'RPG', 'Action Roguelike', 'Tower Defense', 'Farming Sim', 'Simulation', 'Base Building', 'Wholesome', 'Cozy', 'Survival', 'Roguelite', '2D', 'Vampire', 'Hack and Slash', 'Cute', 'Split Screen', 'Action', 'Multiplayer', 'Casual', 'Colorful']",0-250
Hell Runner,https://store.steampowered.com/app/2213450/Hell_Runner/?snr=1_7_7_230_150_455,3.59,10,100,"['3D Platformer', 'Precision Platformer', 'Parkour', 'FPS', 'Difficult', 'Platformer', 'Runner', '3D', 'First-Person', 'Demons', 'Racing', 'Singleplayer', 'Linear', 'Action', 'Stylized', 'Early Access', 'Fast-Paced', 'Character Customization', 'Indie', 'Third Person']",0-250
Hidden & Dangerous: Action Pack,https://store.steampowered.com/app/703310/Hidden__Dangerous_Action_Pack/?snr=1_7_7_230_150_455,5.99,115,78,"['Action', 'Strategy', 'World War II', 'Tactical', 'FPS', 'Classic']",0-250
Nancy Drew®: Tomb of the Lost Queen,https://store.steampowered.com/app/210230/Nancy_Drew_Tomb_of_the_Lost_Queen/?snr=1_7_7_230_150_455,19.99,99,88,"['Adventure', 'Point & Click', 'Puzzle', 'Story Rich', 'Great Soundtrack', 'Funny', '2.5D', 'Drama', 'Female Protagonist', 'Mouse only', 'Detective', 'Atmospheric', 'Exploration', 'Casual', 'Family Friendly', '2D', 'Retro', 'Remake', 'Mystery', ""1990's""]",0-250
Train Bandit,https://store.steampowered.com/app/655370/Train_Bandit/?snr=1_7_7_230_150_456,0.89,59,86,"['Indie', 'Action', 'Pixel Graphics', '2D', 'Retro', 'Arcade', 'Score Attack', 'Minimalist', 'Comedy', 'Singleplayer', 'Fast-Paced', 'Casual', 'Funny', 'Parody', 'Difficult', 'Gore', 'Violent', 'Western', 'Controller', 'Blood']",0-250
Marauder of Dystopia: The weakest go to the wall,https://store.steampowered.com/app/2386350/Marauder_of_Dystopia_The_weakest_go_to_the_wall/?snr=1_7_7_230_150_456,6.99,26,61,"['RPG', 'Dark Fantasy', 'Medieval', 'Hentai', 'JRPG', 'CRPG', 'Turn-Based Combat', 'Story Rich', 'Atmospheric', 'War', 'Assassin', 'Magic', 'Text-Based', 'Turn-Based Tactics', 'Adventure', 'Visual Novel', '2D', 'Singleplayer', 'Female Protagonist', 'Anime']",0-250
Re:Lord – Tales of Adventure,https://store.steampowered.com/app/2593780/ReLord__Tales_of_Adventure/?snr=1_7_7_230_150_456,6.49,82,67,"['Strategy', 'Singleplayer', 'Card Game', 'Auto Battler', 'RPG', 'Deckbuilding', 'Roguelike', 'Turn-Based Combat', 'Turn-Based Strategy', 'Card Battler', 'Adventure', '2D', 'Fantasy', 'Roguelite', 'Anime', 'Medieval', 'Magic', 'Cute', 'Turn-Based Tactics', 'Strategy RPG']",0-250
Burning Secrets - A Bara Visual Novel,https://store.steampowered.com/app/2228340/Burning_Secrets__A_Bara_Visual_Novel/?snr=1_7_7_230_150_456,4.99,14,85,"['Casual', 'Simulation', 'LGBTQ+', 'Sexual Content', 'Singleplayer', 'Adventure', 'Anime', 'Choices Matter', 'Fantasy', 'Nudity']",0-250
River City Saga: Three Kingdoms,https://store.steampowered.com/app/1013220/River_City_Saga_Three_Kingdoms/?snr=1_7_7_230_150_456,29.99,196,75,"['Action', ""Beat 'em up"", '2D Platformer', 'Spectacle fighter', '2D', 'Anime', 'Pixel Graphics', 'Old School', 'Comedy', 'Retro', 'Family Friendly', 'Historical', 'Destruction', 'Funny', 'PvE', 'Controller', 'Combat', 'Tutorial', 'Online Co-Op', 'Singleplayer']",0-250
Trapped on Monster Island,https://store.steampowered.com/app/1042020/Trapped_on_Monster_Island/?snr=1_7_7_230_150_456,0.9,130,55,"['RPG', 'Indie', 'Sexual Content', 'Nudity', 'Female Protagonist', 'RPGMaker', 'Anime', 'Adventure', 'Multiple Endings', 'JRPG', 'Hentai', 'Memes', 'Funny']",0-250
Shopping Empire Tycoon,https://store.steampowered.com/app/1402790/Shopping_Empire_Tycoon/?snr=1_7_7_230_150_456,6.99,54,96,"['Simulation', 'Casual', 'Management', 'Economy', 'Clicker', 'Immersive Sim', 'Time Management', 'Inventory Management', 'Resource Management', '2D', 'Minimalist', 'Pixel Graphics', 'Colorful', 'Logic', 'Tactical', 'Linear', 'Automation', 'Singleplayer', 'Family Friendly', 'Relaxing']",0-250
Russian Soul Simulator,https://store.steampowered.com/app/2734520/Russian_Soul_Simulator/?snr=1_7_7_230_150_456,1.29,26,84,"['Walking Simulator', 'Casual', 'Adventure', 'Simulation', 'Realistic', 'Nature', 'Life Sim', 'Atmospheric', 'Indie', 'Hidden Object', 'First-Person', 'Family Friendly', 'Relaxing', 'Open World', '6DOF', 'Singleplayer']",0-250
Nerd Survivors,https://store.steampowered.com/app/2648990/Nerd_Survivors/?snr=1_7_7_230_150_456,2.99,48,90,"['Action', 'Action Roguelike', 'Roguelike', 'Bullet Hell', 'Roguelite', 'Fantasy', '2D', 'Pixel Graphics', 'Top-Down', 'Comedy', 'Survival', 'Controller', 'Indie', 'PvE', 'Singleplayer', 'Action RPG', 'Magic', 'Funny']",0-250
PLATI NALOG: Favorite Russian Game,https://store.steampowered.com/app/806100/PLATI_NALOG_Favorite_Russian_Game/?snr=1_7_7_230_150_456,0.99,108,82,"['Indie', 'Casual', 'Simulation', 'Strategy', 'RPG', 'Memes', 'Clicker', 'Comedy']",0-250
Family Business,https://store.steampowered.com/app/2235350/Family_Business/?snr=1_7_7_230_150_456,2.99,14,85,"['Early Access', 'Noir', 'World War I', 'World War II', 'Historical', 'Zombies', 'Retro', 'Old School', 'Crime', 'FPS', 'Shooter', '3D', 'Singleplayer', 'Multiplayer', 'Massively Multiplayer', 'First-Person', 'PvP', 'Class-Based', 'Action', 'Gun Customization']",0-250
Mystery Case Files: The Countess Collector's Edition,https://store.steampowered.com/app/971060/Mystery_Case_Files_The_Countess_Collectors_Edition/?snr=1_7_7_230_150_456,9.99,21,71,"['Adventure', 'Casual', 'Hidden Object']",0-250
GLAD VALAKAS TOWER DEFENCE,https://store.steampowered.com/app/988980/GLAD_VALAKAS_TOWER_DEFENCE/?snr=1_7_7_230_150_456,0.89,132,93,"['Action', 'Casual', 'Indie', 'Strategy', 'Tower Defense', 'Violent', 'Singleplayer', 'Memes', '2D', 'Funny', 'Comedy', 'Dark Humor', 'Stylized', 'Atmospheric', 'Character Action Game', 'Relaxing', 'Anime']",0-250
The Paradixion: Laboratory,https://store.steampowered.com/app/2560680/The_Paradixion_Laboratory/?snr=1_7_7_230_150_456,3.99,26,96,"['Indie', 'Adventure', 'Puzzle', 'Point & Click', 'Horror', 'Psychological Horror', 'Hidden Object', 'Mystery', 'Clicker', '2D', 'Hand-drawn', 'Dark', 'Story Rich', 'Short', 'Singleplayer', 'Casual', 'Dark Comedy', 'Gore', 'Surreal', 'Atmospheric']",0-250
Mr Husky,https://store.steampowered.com/app/964210/Mr_Husky/?snr=1_7_7_230_150_456,1.99,63,88,"['Indie', 'Casual', 'Action', 'Adventure', 'Simulation']",0-250
CaveFiction,https://store.steampowered.com/app/1955490/CaveFiction/?snr=1_7_7_230_150_456,5.99,29,86,"['Psychedelic', 'Visual Novel', 'Noir', 'Romance', 'Text-Based', 'Multiple Endings', 'Dating Sim', 'Dark Humor', 'Hidden Object', 'Abstract', 'Puzzle', 'Interactive Fiction', 'Exploration', 'Clicker', 'RPG', 'Dystopian', 'Life Sim', 'Casual', 'Thriller', 'Adventure']",0-250
